Date,Open,High,Low,Close,Adj Close,Volume
2004-09-01,17.48666763305664,17.64666748046875,17.376667022705078,17.543333053588867,11.664134979248047,22307400
2004-09-02,17.366666793823242,17.726667404174805,17.366666793823242,17.706666946411133,11.772733688354492,36113100
2004-09-03,17.75,17.98666763305664,17.700000762939453,17.75,11.801542282104492,25120800
2004-09-07,17.71666717529297,17.809999465942383,17.536666870117188,17.76333236694336,11.810406684875488,28174800
2004-09-08,17.683332443237305,17.85333251953125,17.666667938232422,17.69333267211914,11.763861656188965,27295800
2004-09-09,17.69333267211914,17.78333282470703,17.503332138061523,17.523332595825195,11.650835990905762,27057900
2004-09-10,17.503332138061523,17.863332748413086,17.416667938232422,17.816667556762695,11.845876693725586,27536700
2004-09-13,17.873332977294922,17.969999313354492,17.719999313354492,17.78333282470703,11.82370662689209,26058300
2004-09-14,17.850000381469727,17.8700008392334,17.703332901000977,17.739999771118164,11.794892311096191,21404700
2004-09-15,17.753332138061523,17.78333282470703,17.52666664123535,17.636667251586914,11.726188659667969,20706900
2004-09-16,17.600000381469727,17.69333267211914,17.496667861938477,17.59000015258789,11.69516372680664,29202900
2004-09-17,17.593332290649414,17.656667709350586,17.3799991607666,17.49333381652832,11.630894660949707,50466300
2004-09-20,17.376667022705078,17.450000762939453,17.336666107177734,17.399999618530273,11.568830490112305,25144200
2004-09-21,17.540000915527344,17.600000381469727,17.399999618530273,17.420000076293945,11.582132339477539,30561600
2004-09-22,17.34000015258789,17.393333435058594,17.18666648864746,17.22333335876465,11.451372146606445,32281200
2004-09-23,17.420000076293945,17.633333206176758,17.03333282470703,17.51333236694336,11.644185066223145,40525500
2004-09-24,17.583332061767578,17.746667861938477,17.520000457763672,17.60333251953125,11.704024314880371,23806200
2004-09-27,17.670000076293945,17.780000686645508,17.503332138061523,17.50666618347168,11.639749526977539,26997300
2004-09-28,17.573333740234375,17.633333206176758,17.399999618530273,17.593332290649414,11.69737720489502,25408500
2004-09-29,17.53333282470703,17.676666259765625,17.43000030517578,17.666667938232422,11.746135711669922,36599400
2004-09-30,17.540000915527344,17.816667556762695,17.540000915527344,17.733333587646484,11.790457725524902,37151400
